rowNum,ids,family,subfamily,genus,subgenus,species,subspecies,scientificNameAuthorship,scientificName,taxonRank
14916,17764,Tipulidae,Tipulinae,Tipula,Microtipula,decens,,"Alexander, 1942",Tipula (Microtipula) decens,species
14917,17765,Tipulidae,Tipulinae,Tipula,Microtipula,decolorata,,"(Alexander, 1935)",Tipula (Microtipula) decolorata,species
14918,17766,Tipulidae,Tipulinae,Tipula,Microtipula,detecta,,"Alexander, 1927",Tipula (Microtipula) detecta,species
14919,17767,Tipulidae,Tipulinae,Tipula,Microtipula,diacanthos,,"Alexander, 1921",Tipula (Microtipula) diacanthos,species
14920,17768,Tipulidae,Tipulinae,Tipula,Microtipula,diadexia,,"Alexander, 1967",Tipula (Microtipula) diadexia,species
14921,17769,Tipulidae,Tipulinae,Tipula,Microtipula,didactyla,,"Alexander, 1942",Tipula (Microtipula) didactyla,species
14922,17770,Tipulidae,Tipulinae,Tipula,Microtipula,didolos,,"Alexander, 1962",Tipula (Microtipula) didolos,species
14923,17771,Tipulidae,Tipulinae,Tipula,Microtipula,dirhabdophora,,"Alexander, 1951",Tipula (Microtipula) dirhabdophora,species
14924,17772,Tipulidae,Tipulinae,Tipula,Microtipula,discophora,,"Alexander, 1951",Tipula (Microtipula) discophora,species
14925,17774,Tipulidae,Tipulinae,Tipula,Microtipula,efferox,,"Alexander, 1945",Tipula (Microtipula) efferox,species
14926,17775,Tipulidae,Tipulinae,Tipula,Microtipula,effeta,,"Alexander, 1921",Tipula (Microtipula) effeta,species
14927,17776,Tipulidae,Tipulinae,Tipula,Microtipula,effulta,,"Alexander, 1941",Tipula (Microtipula) effulta,species
14928,17777,Tipulidae,Tipulinae,Tipula,Microtipula,epione,,"Alexander, 1944",Tipula (Microtipula) epione,species
14929,17778,Tipulidae,Tipulinae,Tipula,Microtipula,erebus,,"Alexander, 1979",Tipula (Microtipula) erebus,species
14930,17779,Tipulidae,Tipulinae,Tipula,Microtipula,erostrata,,"Alexander, 1945",Tipula (Microtipula) erostrata,species
14931,17780,Tipulidae,Tipulinae,Tipula,Microtipula,eurymera,eurymera,"Alexander, 1945",Tipula (Microtipula) eurymera eurymera,subspecies
14932,17781,Tipulidae,Tipulinae,Tipula,Microtipula,eurymera,paraguayicola,"Alexander, 1945",Tipula (Microtipula) eurymera paraguayicola,subspecies
14933,17782,Tipulidae,Tipulinae,Tipula,Microtipula,extensistyla,,"Alexander, 1979",Tipula (Microtipula) extensistyla,species
14934,17783,Tipulidae,Tipulinae,Tipula,Microtipula,falcifer,,"Alexander, 1944",Tipula (Microtipula) falcifer,species
14935,17784,Tipulidae,Tipulinae,Tipula,Microtipula,feliciana,,"Alexander, 1945",Tipula (Microtipula) feliciana,species
14936,17785,Tipulidae,Tipulinae,Tipula,Microtipula,ferocia,,"Alexander, 1937",Tipula (Microtipula) ferocia,species
14937,17786,Tipulidae,Tipulinae,Tipula,Microtipula,fiebrigi,,"Alexander, 1941",Tipula (Microtipula) fiebrigi,species
14938,17787,Tipulidae,Tipulinae,Tipula,Microtipula,flavopolita,,"Alexander, 1942",Tipula (Microtipula) flavopolita,species
14939,17788,Tipulidae,Tipulinae,Tipula,Microtipula,glabristyla,,"Alexander, 1946",Tipula (Microtipula) glabristyla,species
14940,17789,Tipulidae,Tipulinae,Tipula,Microtipula,gladiator,,"Alexander, 1914",Tipula (Microtipula) gladiator,species
14941,17790,Tipulidae,Tipulinae,Tipula,Microtipula,goyazicola,,"Alexander, 1945",Tipula (Microtipula) goyazicola,species
14942,17791,Tipulidae,Tipulinae,Tipula,Microtipula,guato,,"Alexander, 1912",Tipula (Microtipula) guato,species
14943,17792,Tipulidae,Tipulinae,Tipula,Microtipula,guerreroensis,,"Alexander, 1940",Tipula (Microtipula) guerreroensis,species
14944,17793,Tipulidae,Tipulinae,Tipula,Microtipula,gutticellula,,"Alexander, 1936",Tipula (Microtipula) gutticellula,species
14945,17794,Tipulidae,Tipulinae,Tipula,Microtipula,heterodactyla,,"Alexander, 1944",Tipula (Microtipula) heterodactyla,species
14946,17795,Tipulidae,Tipulinae,Tipula,Microtipula,hexamelania,,"Alexander, 1951",Tipula (Microtipula) hexamelania,species
14947,17796,Tipulidae,Tipulinae,Tipula,Microtipula,histrionica,,"Alexander, 1945",Tipula (Microtipula) histrionica,species
14948,17797,Tipulidae,Tipulinae,Tipula,Microtipula,horribilis,,"Alexander, 1945",Tipula (Microtipula) horribilis,species
14949,17798,Tipulidae,Tipulinae,Tipula,Microtipula,icasta,,"Alexander, 1941",Tipula (Microtipula) icasta,species
14950,17799,Tipulidae,Tipulinae,Tipula,Microtipula,impatiens,,"Alexander, 1951",Tipula (Microtipula) impatiens,species
14951,17800,Tipulidae,Tipulinae,Tipula,Microtipula,inaequilobata,,"Alexander, 1938",Tipula (Microtipula) inaequilobata,species
14952,17801,Tipulidae,Tipulinae,Tipula,Microtipula,inarmata,,"Alexander, 1928",Tipula (Microtipula) inarmata,species
14953,17802,Tipulidae,Tipulinae,Tipula,Microtipula,infida,,"Alexander, 1941",Tipula (Microtipula) infida,species
14954,17804,Tipulidae,Tipulinae,Tipula,Microtipula,intemperata,,"Alexander, 1943",Tipula (Microtipula) intemperata,species
14955,17805,Tipulidae,Tipulinae,Tipula,Microtipula,jivaronis,,"Alexander, 1943",Tipula (Microtipula) jivaronis,species
14956,17806,Tipulidae,Tipulinae,Tipula,Microtipula,jordanensis,,"Alexander, 1949",Tipula (Microtipula) jordanensis,species
14957,17807,Tipulidae,Tipulinae,Tipula,Microtipula,juquiella,,"Alexander, 1945",Tipula (Microtipula) juquiella,species
14958,17808,Tipulidae,Tipulinae,Tipula,Microtipula,klagesi,,"Alexander, 1945",Tipula (Microtipula) klagesi,species
14959,17809,Tipulidae,Tipulinae,Tipula,Microtipula,lagotis,,"Alexander, 1942",Tipula (Microtipula) lagotis,species
14960,17810,Tipulidae,Tipulinae,Tipula,Microtipula,languidula,,"Alexander, 1942",Tipula (Microtipula) languidula,species
14961,17811,Tipulidae,Tipulinae,Tipula,Microtipula,laticostata,,"Alexander, 1937",Tipula (Microtipula) laticostata,species
14962,17813,Tipulidae,Tipulinae,Tipula,Microtipula,letalis,,"Alexander, 1937",Tipula (Microtipula) letalis,species
14963,17814,Tipulidae,Tipulinae,Tipula,Microtipula,lichyana,,"Alexander, 1945",Tipula (Microtipula) lichyana,species
14964,17815,Tipulidae,Tipulinae,Tipula,Microtipula,luctifica,,"Alexander, 1940",Tipula (Microtipula) luctifica,species
14965,17816,Tipulidae,Tipulinae,Tipula,Microtipula,luteidorsata,,"Alexander, 1971",Tipula (Microtipula) luteidorsata,species
14966,17817,Tipulidae,Tipulinae,Tipula,Microtipula,luteilimbata,,"Alexander, 1944",Tipula (Microtipula) luteilimbata,species
14967,17818,Tipulidae,Tipulinae,Tipula,Microtipula,lyriformis,,"Alexander, 1942",Tipula (Microtipula) lyriformis,species
14968,17819,Tipulidae,Tipulinae,Tipula,Microtipula,macrosterna,,"(Alexander, 1912)",Tipula (Microtipula) macrosterna,species
14969,17820,Tipulidae,Tipulinae,Tipula,Microtipula,mandator,,"Alexander, 1945",Tipula (Microtipula) mandator,species
14970,17821,Tipulidae,Tipulinae,Tipula,Microtipula,manniana,,"Alexander, 1945",Tipula (Microtipula) manniana,species
14971,17822,Tipulidae,Tipulinae,Tipula,Microtipula,mediocompressa,,"Alexander, 1944",Tipula (Microtipula) mediocompressa,species
14972,17823,Tipulidae,Tipulinae,Tipula,Microtipula,megalyra,,"Alexander, 1945",Tipula (Microtipula) megalyra,species
14973,17824,Tipulidae,Tipulinae,Tipula,Microtipula,monocera,,"Alexander, 1967",Tipula (Microtipula) monocera,species
14974,17825,Tipulidae,Tipulinae,Tipula,Microtipula,mulfordi,,"Alexander, 1945",Tipula (Microtipula) mulfordi,species
14975,17826,Tipulidae,Tipulinae,Tipula,Microtipula,multimoda,,"Alexander, 1938",Tipula (Microtipula) multimoda,species
14976,17827,Tipulidae,Tipulinae,Tipula,Microtipula,myriatricha,,"Alexander, 1942",Tipula (Microtipula) myriatricha,species
14977,17829,Tipulidae,Tipulinae,Tipula,Microtipula,neolenta,,"Alexander, 1945",Tipula (Microtipula) neolenta,species
14978,17830,Tipulidae,Tipulinae,Tipula,Microtipula,nicoya,,"Alexander, 1944",Tipula (Microtipula) nicoya,species
14979,17831,Tipulidae,Tipulinae,Tipula,Microtipula,nigroabdominalis,,"(Alexander, 1936)",Tipula (Microtipula) nigroabdominalis,species
14980,17832,Tipulidae,Tipulinae,Tipula,Microtipula,nigrovariegata,,"Alexander, 1928",Tipula (Microtipula) nigrovariegata,species
14981,17833,Tipulidae,Tipulinae,Tipula,Microtipula,niobe,,"Alexander, 1947",Tipula (Microtipula) niobe,species
14982,17834,Tipulidae,Tipulinae,Tipula,Microtipula,obstinata,,"Alexander, 1971",Tipula (Microtipula) obstinata,species
14983,17835,Tipulidae,Tipulinae,Tipula,Microtipula,opipara,,"Alexander, 1951",Tipula (Microtipula) opipara,species
14984,17836,Tipulidae,Tipulinae,Tipula,Microtipula,ortoni,,"Alexander, 1945",Tipula (Microtipula) ortoni,species
14985,17837,Tipulidae,Tipulinae,Tipula,Microtipula,pala,,"Alexander, 1939",Tipula (Microtipula) pala,species
14986,17838,Tipulidae,Tipulinae,Tipula,Microtipula,palaeogama,,"Alexander, 1944",Tipula (Microtipula) palaeogama,species
14987,17839,Tipulidae,Tipulinae,Tipula,Microtipula,paloides,,"Alexander, 1940",Tipula (Microtipula) paloides,species
14988,17841,Tipulidae,Tipulinae,Tipula,Microtipula,paralenta,,"Alexander, 1950",Tipula (Microtipula) paralenta,species
14989,17842,Tipulidae,Tipulinae,Tipula,Microtipula,pararia,,"Alexander, 1966",Tipula (Microtipula) pararia,species
14990,17843,Tipulidae,Tipulinae,Tipula,Microtipula,parishi,,"Alexander, 1912",Tipula (Microtipula) parishi,species
14991,17844,Tipulidae,Tipulinae,Tipula,Microtipula,penana,,"Alexander, 1951",Tipula (Microtipula) penana,species
14992,17845,Tipulidae,Tipulinae,Tipula,Microtipula,perangustula,,"Alexander, 1938",Tipula (Microtipula) perangustula,species
14993,17846,Tipulidae,Tipulinae,Tipula,Microtipula,percompressa,,"Alexander, 1944",Tipula (Microtipula) percompressa,species
14994,17847,Tipulidae,Tipulinae,Tipula,Microtipula,percomptaria,,"Alexander, 1945",Tipula (Microtipula) percomptaria,species
14995,17848,Tipulidae,Tipulinae,Tipula,Microtipula,perdelecta,,"Alexander, 1942",Tipula (Microtipula) perdelecta,species
14996,17849,Tipulidae,Tipulinae,Tipula,Microtipula,perissopyga,,"Alexander, 1979",Tipula (Microtipula) perissopyga,species
14997,17850,Tipulidae,Tipulinae,Tipula,Microtipula,perlaticosta,,"Alexander, 1941",Tipula (Microtipula) perlaticosta,species
14998,17851,Tipulidae,Tipulinae,Tipula,Microtipula,plaumannina,,"Alexander, 1945",Tipula (Microtipula) plaumannina,species
14999,17852,Tipulidae,Tipulinae,Tipula,Microtipula,plumbeithorax,,"Alexander, 1921",Tipula (Microtipula) plumbeithorax,species
15000,17853,Tipulidae,Tipulinae,Tipula,Microtipula,pontifex,,"Alexander, 1967",Tipula (Microtipula) pontifex,species
15001,17854,Tipulidae,Tipulinae,Tipula,Microtipula,porrecta,,"Alexander, 1951",Tipula (Microtipula) porrecta,species
15002,17855,Tipulidae,Tipulinae,Tipula,Microtipula,pretiosa,,"Alexander, 1945",Tipula (Microtipula) pretiosa,species
15003,17856,Tipulidae,Tipulinae,Tipula,Microtipula,pritchardi,,"Alexander, 1940",Tipula (Microtipula) pritchardi,species
15004,17857,Tipulidae,Tipulinae,Tipula,Microtipula,proctotricha,,"Alexander, 1945",Tipula (Microtipula) proctotricha,species
15005,17858,Tipulidae,Tipulinae,Tipula,Microtipula,prolixisterna,,"Alexander, 1941",Tipula (Microtipula) prolixisterna,species
15006,17859,Tipulidae,Tipulinae,Tipula,Microtipula,quadricollis,,"Alexander, 1945",Tipula (Microtipula) quadricollis,species
15007,17860,Tipulidae,Tipulinae,Tipula,Microtipula,rectangulus,,"Alexander, 1951",Tipula (Microtipula) rectangulus,species
15008,17861,Tipulidae,Tipulinae,Tipula,Microtipula,regressa,,"Alexander, 1950",Tipula (Microtipula) regressa,species
15009,17862,Tipulidae,Tipulinae,Tipula,Microtipula,retrorsa,,"Alexander, 1962",Tipula (Microtipula) retrorsa,species
15010,17863,Tipulidae,Tipulinae,Tipula,Microtipula,scaphula,,"Alexander, 1945",Tipula (Microtipula) scaphula,species
15011,17864,Tipulidae,Tipulinae,Tipula,Microtipula,scelesta,,"Alexander, 1945",Tipula (Microtipula) scelesta,species
15012,17865,Tipulidae,Tipulinae,Tipula,Microtipula,schildeana,,"Alexander, 1945",Tipula (Microtipula) schildeana,species
15013,17866,Tipulidae,Tipulinae,Tipula,Microtipula,schunkei,,"Alexander, 1971",Tipula (Microtipula) schunkei,species
15014,17867,Tipulidae,Tipulinae,Tipula,Microtipula,schwarzmaieri,,"Alexander, 1940",Tipula (Microtipula) schwarzmaieri,species
15015,17868,Tipulidae,Tipulinae,Tipula,Microtipula,septemhastata,,"Alexander, 1962",Tipula (Microtipula) septemhastata,species
15016,17869,Tipulidae,Tipulinae,Tipula,Microtipula,sexcincta,,"Alexander, 1942",Tipula (Microtipula) sexcincta,species
15017,17870,Tipulidae,Tipulinae,Tipula,Microtipula,smilodon,,"Alexander, 1940",Tipula (Microtipula) smilodon,species
15018,17871,Tipulidae,Tipulinae,Tipula,Microtipula,smithi,,"Alexander, 1912",Tipula (Microtipula) smithi,species
15019,17872,Tipulidae,Tipulinae,Tipula,Microtipula,sparsipila,,"Alexander, 1962",Tipula (Microtipula) sparsipila,species
15020,17873,Tipulidae,Tipulinae,Tipula,Microtipula,spinicauda,,"Alexander, 1919",Tipula (Microtipula) spinicauda,species
15021,17874,Tipulidae,Tipulinae,Tipula,Microtipula,sternohirsuta,,"Alexander, 1941",Tipula (Microtipula) sternohirsuta,species
15022,17875,Tipulidae,Tipulinae,Tipula,Microtipula,subarmata,,"Alexander, 1941",Tipula (Microtipula) subarmata,species
15023,17876,Tipulidae,Tipulinae,Tipula,Microtipula,subaymara,,"Alexander, 1962",Tipula (Microtipula) subaymara,species
15024,17877,Tipulidae,Tipulinae,Tipula,Microtipula,subeffeta,,"Alexander, 1951",Tipula (Microtipula) subeffeta,species
15025,17878,Tipulidae,Tipulinae,Tipula,Microtipula,subeffulta,,"Alexander, 1969",Tipula (Microtipula) subeffulta,species
15026,17879,Tipulidae,Tipulinae,Tipula,Microtipula,subinfuscata,,"Williston, 1896",Tipula (Microtipula) subinfuscata,species
15027,17881,Tipulidae,Tipulinae,Tipula,Microtipula,tancitaro,,"Alexander, 1946",Tipula (Microtipula) tancitaro,species
15028,17883,Tipulidae,Tipulinae,Tipula,Microtipula,temperata,,"Alexander, 1940",Tipula (Microtipula) temperata,species
15029,17884,Tipulidae,Tipulinae,Tipula,Microtipula,tenuicula,,"Enderlein, 1912",Tipula (Microtipula) tenuicula,species
15030,17885,Tipulidae,Tipulinae,Tipula,Microtipula,tenuilobata,,"Alexander, 1940",Tipula (Microtipula) tenuilobata,species
15031,17886,Tipulidae,Tipulinae,Tipula,Microtipula,tergoarmata,,"Alexander, 1971",Tipula (Microtipula) tergoarmata,species
15032,17887,Tipulidae,Tipulinae,Tipula,Microtipula,terpsichore,,"Alexander, 1951",Tipula (Microtipula) terpsichore,species
15033,17888,Tipulidae,Tipulinae,Tipula,Microtipula,terribilis,,"Alexander, 1944",Tipula (Microtipula) terribilis,species
15034,17889,Tipulidae,Tipulinae,Tipula,Microtipula,tijucensis,,"Alexander, 1943",Tipula (Microtipula) tijucensis,species
15035,17890,Tipulidae,Tipulinae,Tipula,Microtipula,topoensis,,"Alexander, 1951",Tipula (Microtipula) topoensis,species
15036,17891,Tipulidae,Tipulinae,Tipula,Microtipula,trichoprocta,,"Alexander, 1945",Tipula (Microtipula) trichoprocta,species
15037,17892,Tipulidae,Tipulinae,Tipula,Microtipula,trihastata,,"Alexander, 1945",Tipula (Microtipula) trihastata,species
15038,17893,Tipulidae,Tipulinae,Tipula,Microtipula,trinidadensis,,"(Alexander, 1912)",Tipula (Microtipula) trinidadensis,species
15039,17894,Tipulidae,Tipulinae,Tipula,Microtipula,trinitatis,,"Alexander, 1941",Tipula (Microtipula) trinitatis,species
15040,17895,Tipulidae,Tipulinae,Tipula,Microtipula,tucumanensis,,"Alexander, 1945",Tipula (Microtipula) tucumanensis,species
15041,17896,Tipulidae,Tipulinae,Tipula,Microtipula,urophora,,"Alexander, 1938",Tipula (Microtipula) urophora,species
15042,17897,Tipulidae,Tipulinae,Tipula,Microtipula,virgilia,,"Alexander, 1951",Tipula (Microtipula) virgilia,species
15043,17898,Tipulidae,Tipulinae,Tipula,Microtipula,volens,,"Alexander, 1944",Tipula (Microtipula) volens,species
15044,17899,Tipulidae,Tipulinae,Tipula,Microtipula,zeteki,,"Alexander, 1945",Tipula (Microtipula) zeteki,species
15045,17900,Tipulidae,Tipulinae,Tipula,Microtipula,zonalis,,"Alexander, 1927",Tipula (Microtipula) zonalis,species
15046,17902,Tipulidae,Tipulinae,Tipula,Nesotipula,,,"Alexander, 1921",Tipula (Nesotipula),subgenus
15047,17903,Tipulidae,Tipulinae,Tipula,Nesotipula,pribilovia,,"Alexander, 1921",Tipula (Nesotipula) pribilovia,species
15048,17904,Tipulidae,Tipulinae,Tipula,Nippotipula,,,"Matsumura, 1916",Tipula (Nippotipula),subgenus
15049,17905,Tipulidae,Tipulinae,Tipula,Nippotipula,abdominalis,,"(Say, 1823)",Tipula (Nippotipula) abdominalis,species
15050,17907,Tipulidae,Tipulinae,Tipula,Nippotipula,anastomosa,,"Edwards, 1928",Tipula (Nippotipula) anastomosa,species
15051,17908,Tipulidae,Tipulinae,Tipula,Nippotipula,brevifusa,brevifusa,"Alexander, 1940",Tipula (Nippotipula) brevifusa brevifusa,subspecies
15052,17909,Tipulidae,Tipulinae,Tipula,Nippotipula,brevifusa,nephele,"Alexander, 1949",Tipula (Nippotipula) brevifusa nephele,subspecies
15053,17910,Tipulidae,Tipulinae,Tipula,Nippotipula,champasakensis,,"Zhang, Ren, Li and Yang, 2020",Tipula (Nippotipula) champasakensis,species
15054,17911,Tipulidae,Tipulinae,Tipula,Nippotipula,coquilletti,,"Enderlein, 1912",Tipula (Nippotipula) coquilletti,species
15055,17912,Tipulidae,Tipulinae,Tipula,Nippotipula,edwardsomyia,,"Alexander, 1964",Tipula (Nippotipula) edwardsomyia,species
15056,17913,Tipulidae,Tipulinae,Tipula,Nippotipula,fanjingshana,,"Yang and Yang, 1988",Tipula (Nippotipula) fanjingshana,species
15057,17914,Tipulidae,Tipulinae,Tipula,Nippotipula,flavostigmalis,,"Alexander, 1953",Tipula (Nippotipula) flavostigmalis,species
15058,17915,Tipulidae,Tipulinae,Tipula,Nippotipula,kertesziana,,"Alexander, 1964",Tipula (Nippotipula) kertesziana,species
15059,17916,Tipulidae,Tipulinae,Tipula,Nippotipula,klapperichi,,"Alexander, 1941",Tipula (Nippotipula) klapperichi,species
15060,17917,Tipulidae,Tipulinae,Tipula,Nippotipula,masakiana,,"Alexander, 1968",Tipula (Nippotipula) masakiana,species
15061,17918,Tipulidae,Tipulinae,Tipula,Nippotipula,metacomet,,"Alexander, 1965",Tipula (Nippotipula) metacomet,species
15062,17921,Tipulidae,Tipulinae,Tipula,Nippotipula,phaedina,,"(Alexander, 1927)",Tipula (Nippotipula) phaedina,species
15063,17922,Tipulidae,Tipulinae,Tipula,Nippotipula,pseudophaedina,,"Yang and Yang, 1992",Tipula (Nippotipula) pseudophaedina,species
15064,17923,Tipulidae,Tipulinae,Tipula,Nippotipula,pulcherrima,,"Brunetti, 1912",Tipula (Nippotipula) pulcherrima,species
15065,17924,Tipulidae,Tipulinae,Tipula,Nippotipula,sinica,,"Alexander, 1935",Tipula (Nippotipula) sinica,species
15066,17925,Tipulidae,Tipulinae,Tipula,Nippotipula,susurrans,,"Edwards, 1932",Tipula (Nippotipula) susurrans,species
15067,17928,Tipulidae,Tipulinae,Tipula,Nobilotipula,,,"Alexander, 1943",Tipula (Nobilotipula),subgenus
15068,17929,Tipulidae,Tipulinae,Tipula,Nobilotipula,brolemanniana,,"Alexander, 1968",Tipula (Nobilotipula) brolemanniana,species
15069,17930,Tipulidae,Tipulinae,Tipula,Nobilotipula,collaris,,"Say, 1823",Tipula (Nobilotipula) collaris,species
15070,17931,Tipulidae,Tipulinae,Tipula,Nobilotipula,fuiana,,"Alexander, 1949",Tipula (Nobilotipula) fuiana,species
15071,17932,Tipulidae,Tipulinae,Tipula,Nobilotipula,nobilis,,"(Loew, 1864)",Tipula (Nobilotipula) nobilis,species
15072,17933,Tipulidae,Tipulinae,Tipula,Nobilotipula,specularis,,"Alexander, 1961",Tipula (Nobilotipula) specularis,species
15073,17934,Tipulidae,Tipulinae,Tipula,Nobilotipula,wardleana,,"Alexander, 1968",Tipula (Nobilotipula) wardleana,species
15074,17935,Tipulidae,Tipulinae,Tipula,Odonatisca,,,"Savchenko, 1956",Tipula (Odonatisca),subgenus
15075,17936,Tipulidae,Tipulinae,Tipula,Odonatisca,breviligula,,"Alexander, 1956",Tipula (Odonatisca) breviligula,species
15076,17937,Tipulidae,Tipulinae,Tipula,Odonatisca,gouldeni,,"Podenas and Gelhaus, 2000",Tipula (Odonatisca) gouldeni,species
15077,17939,Tipulidae,Tipulinae,Tipula,Odonatisca,kamchatkensis,,"Alexander, 1918",Tipula (Odonatisca) kamchatkensis,species
15078,17940,Tipulidae,Tipulinae,Tipula,Odonatisca,longicauda,,"Matsumura, 1906",Tipula (Odonatisca) longicauda,species
15079,17942,Tipulidae,Tipulinae,Tipula,Odonatisca,nodicornis,,"Meigen, 1818",Tipula (Odonatisca) nodicornis,species
15080,17943,Tipulidae,Tipulinae,Tipula,Odonatisca,optiva,,"Alexander, 1921",Tipula (Odonatisca) optiva,species
15081,17944,Tipulidae,Tipulinae,Tipula,Odonatisca,platyglossa,,"Alexander, 1936",Tipula (Odonatisca) platyglossa,species
15082,17945,Tipulidae,Tipulinae,Tipula,Odonatisca,pribilofensis,,"Alexander, 1923",Tipula (Odonatisca) pribilofensis,species
15083,17946,Tipulidae,Tipulinae,Tipula,Odonatisca,subarctica,,"Alexander, 1919",Tipula (Odonatisca) subarctica,species
15084,17948,Tipulidae,Tipulinae,Tipula,Odonatisca,timptonensis,,"Savchenko, 1956",Tipula (Odonatisca) timptonensis,species
15085,17951,Tipulidae,Tipulinae,Tipula,Papuatipula,,,"Alexander, 1935",Tipula (Papuatipula),subgenus
15086,17952,Tipulidae,Tipulinae,Tipula,Papuatipula,artifex,,"Alexander, 1948",Tipula (Papuatipula) artifex,species
